0.032243036	0.0468853	-0.03415527	0.024799412	0.048315853	0.05424074	-0.012823725	0.050716385	-0.030978257	-0.0082145445	0.092230394	-0.016959105	0.036318865	0.09981525	0.040373985	-0.029277
-0.11283935	-0.039622568	0.044250485	0.09321333	0.10014919	0.11215355	-0.10745505	0.08293444	0.025003552	-0.10179712	0.13621493	-0.07511173	0.037708554	0.2130574	-0.09973225	-0.16167538
-0.09683529	0.006036384	0.022133524	0.08287822	0.15182151	0.1302553	-0.10522861	0.2300888	0.09986909	-0.1649529	0.18643984	-0.08635322	0.0960128	0.2543881	-0.04061463	-0.27005666
0.31525454	-0.17931749	-0.30919492	-0.40655723	-0.5408672	-0.33939776	0.4270017	-0.5145368	-0.32377884	0.35015813	-0.5359077	0.37252885	-0.29714787	-0.5157021	0.30180255	0.58621335
0.035510924	-0.09527012	-0.06890338	-0.05840833	-0.04672825	-0.040450606	0.043123975	0.024019426	0.026580013	-0.02350185	-0.07454946	-0.013260363	0.027505146	-0.040751413	0.06909469	-0.026002318
-0.014161599	-0.15076661	0.08547845	-0.0048418734	0.02169587	0.049149673	0.001372963	0.08298278	0.031580336	-0.021525739	0.07968408	-0.09092162	0.03613216	0.022934224	-0.07575739	-0.08542436
0.3521094	-0.25539914	-0.36078832	-0.38984844	-0.458223	-0.4028801	0.44805363	-0.45972013	-0.30920103	0.4133238	-0.54984903	0.35373652	-0.28174964	-0.53772885	0.31997535	0.57892793
-0.05969228	-0.12405564	0.008672044	0.022762164	0.054937944	0.050395466	0.020160114	0.07973441	0.08378564	-0.08780643	0.04727802	-0.017078102	0.02068332	0.035189163	-0.07879846	-0.017099828
0.24869245	-0.29009983	-0.32574445	-0.2826258	-0.44801065	-0.31428164	0.4325777	-0.43613678	-0.28065437	0.27978215	-0.43497315	0.28296915	-0.16173139	-0.4237515	0.24971657	0.46795782
0.052318044	0.06788448	-0.042415902	-0.03479676	0.031981565	0.008195008	0.05710507	-0.019167462	0.012931445	0.026966875	-0.006955937	-0.0072405003	-0.036580775	0.050781623	0.04268872	0.024776554
0.33467877	-0.2560564	-0.39040557	-0.37605995	-0.5414496	-0.40437725	0.5172293	-0.49189055	-0.33887634	0.43864602	-0.5835305	0.32455766	-0.27976876	-0.47040007	0.27825826	0.50099057
-0.13414234	0.05077972	0.044827815	0.1171061	0.1054456	0.07181906	-0.0646399	0.1740718	0.051270463	-0.04870009	0.102251515	-0.040918842	0.110162586	0.11216807	-0.06046802	-0.10835205
0.19758588	-0.19587488	-0.104627065	-0.21054505	-0.25692606	-0.21632975	0.29196227	-0.21038505	-0.19955331	0.22219367	-0.30594987	0.13512908	-0.094364055	-0.24875753	0.162847	0.3379955
-0.2712811	0.040112775	0.21316253	0.26747236	0.36011553	0.27961934	-0.30694267	0.3652482	0.19906889	-0.3134612	0.37094766	-0.24862209	0.21093823	0.40338948	-0.1711909	-0.45557415
-0.055033956	-0.016663268	0.050013818	0.006439299	0.023853052	0.010928011	-0.038192768	0.06016884	0.015024494	-0.014558813	0.04162292	-0.08228779	0.019599812	0.032406203	-0.007540474	-0.08260221
0.022186317	-0.017579507	-0.030988842	-0.033654124	0.0031213625	-0.04690681	0.05622858	-0.0016822623	-0.024805145	-0.008226693	-0.0035521623	0.06965852	-0.021521915	-0.012926039	0.024529623	-0.0026057558
-0.08259334	-0.22322206	0.023151722	0.04198662	0.075438105	0.029278569	-0.08015264	0.0769597	0.11650522	-0.096458316	0.09156418	-0.107225426	0.07377415	0.03506956	-0.028746786	0.011679475
0.07467607	-0.28868887	-0.01598163	-0.07381782	-0.09473857	-0.093610436	0.068344	-0.091577016	0.004200039	0.06858959	-0.13524292	0.10077165	-0.050881788	-0.121820435	-0.00895991	0.14759567
0.011688951	0.20437144	-0.07840962	-0.028581204	0.0765403	0.060144998	-0.043696344	0.0031346444	-0.02897029	0.022578457	0.09734726	0.061942033	-0.011754584	0.06919714	0.06952516	-0.10910745
0.20045839	0.0059984177	-0.19661818	-0.20525922	-0.2851298	-0.22223608	0.27129522	-0.24330194	-0.23747008	0.32324043	-0.33715034	0.20400241	-0.16086136	-0.30897945	0.18115108	0.30870393
0.09098829	0.19125646	-0.09548347	-0.152794	-0.12779969	-0.13572633	0.06387106	-0.15707605	-0.09724016	0.08524629	-0.10607191	0.15557826	-0.1109854	-0.12938312	0.12535822	0.048088465
-0.036140524	-0.09389972	0.061277896	0.07795449	0.05525849	0.0020338784	0.047592226	0.022477297	0.032852266	-0.023504412	0.08334928	-0.004428129	6.659952e-05	-0.012333066	-0.043691322	-0.06052909
-0.014442375	0.072947435	-0.0014331607	0.05757678	0.120049156	0.10001287	-0.03290805	0.0841382	0.019701298	-0.07851849	0.06961427	-0.01331593	0.029522097	0.045648303	0.011638213	-0.14331229
-0.005505602	0.16106798	-0.054021437	0.022342792	0.0700161	-0.02004184	0.030014537	-0.0010174717	-0.011685348	-0.009191407	0.054298252	0.01236626	0.012514761	0.062593654	-0.0055042175	-0.020924708
0.06109267	-0.008695204	-0.08595841	-0.049733385	-0.044786133	-0.012602523	0.11055414	-0.06206972	-0.088109866	-0.0063318405	-0.08485987	0.039132897	-0.061435428	-0.079682544	-0.004137735	0.039089717
0.30168837	-0.054007698	-0.29213428	-0.2755043	-0.4617815	-0.29180866	0.4195027	-0.36443713	-0.35016927	0.34494367	-0.4334899	0.32999125	-0.30333123	-0.4264759	0.23130247	0.41535062
0.08971819	0.019806191	-0.073686704	-0.05268867	-0.10831697	-0.12340187	0.06173253	-0.09082839	-0.06913644	0.08128455	-0.10481232	0.11801596	-0.06013501	-0.08572332	0.13183272	0.107143134
-0.06220189	0.0981852	0.08432138	0.07704752	0.11600065	0.14053279	-0.10308646	0.061534297	0.09756578	-0.10956195	0.15674567	-0.06432063	0.11478997	0.15591328	-0.09555136	-0.09424711
-0.2093045	-0.14635938	0.1710903	0.14271164	0.23107636	0.14016329	-0.16848215	0.17595479	0.20245555	-0.16259933	0.18204392	-0.20627667	0.13110694	0.20956475	-0.17981164	-0.21289052
0.26094386	-0.027103564	-0.20983678	-0.25572473	-0.38789046	-0.2458023	0.3336654	-0.27835706	-0.22238079	0.22608507	-0.3333018	0.23979151	-0.23537216	-0.32956892	0.17809919	0.39749378
0.39663893	0.044416197	-0.31495124	-0.4048789	-0.47978708	-0.37353712	0.39853558	-0.39821506	-0.403704	0.38669834	-0.46555713	0.33421624	-0.27556345	-0.41516367	0.31006876	0.49815223
0.06931271	-0.1440264	-0.057273038	-0.046279848	-0.11649704	-0.010449207	0.049344167	-0.08128177	0.0039169863	0.085211836	-0.123745054	0.060984623	-0.04426087	-0.07332207	0.030087147	0.14187893
0.31365502	0.19737494	-0.2913164	-0.3636563	-0.3810859	-0.31612486	0.3257927	-0.37284273	-0.3612974	0.35480127	-0.41515872	0.40508384	-0.36922488	-0.3661939	0.3606519	0.348696
-0.077845745	0.13369389	0.083073765	0.11409362	0.023675738	0.049142584	-0.14670065	0.053180583	0.043321565	-0.03550215	0.12812337	-0.040016938	0.024088236	0.099079356	-0.04982116	-0.04725422
-0.12706657	-0.053423245	0.08413537	0.08995004	0.17159598	0.1293755	-0.07255611	0.16222426	0.08059211	-0.09022748	0.16727099	-0.112547606	0.04677129	0.1107845	-0.038311295	-0.11530142
0.020921784	-0.035899505	-0.034066226	-0.067391895	-0.05233061	-0.033212736	0.08647177	-0.034744862	-0.05769905	0.061838996	-0.14885825	0.107547045	-0.108923204	-0.06715279	0.07380317	0.1571918
0.06855049	0.034548506	-0.06183061	-0.032472692	-0.0818773	-0.0019436489	0.080274306	0.0041151457	-0.090970054	0.014060729	-0.05255316	0.069329545	-0.07908274	-0.061248977	0.08561901	0.010657933
-0.04930127	-0.05509103	0.04118282	0.04680006	0.07332008	0.07832891	-0.07841231	0.07430553	0.036861453	-0.035626475	0.09355152	-0.06885357	0.019084316	0.05762838	-0.056885388	-0.12976927
-0.23427372	-0.1770954	0.22277926	0.26356104	0.29512444	0.29681113	-0.19359602	0.27353218	0.16827554	-0.25752857	0.30352983	-0.24799901	0.25846672	0.231085	-0.20481963	-0.262071
0.102502026	0.0034837148	-0.06383084	-0.08783192	-0.01192556	-0.068606846	0.115547895	-0.1082647	-0.03979975	0.013797972	-0.019461773	0.01288506	-0.046328712	-0.071043685	0.05352064	0.03980829
0.063662104	0.21850115	-0.03770327	-0.031276736	-0.11093604	-0.11486891	0.03561069	-0.06521832	-0.15445423	0.026202073	-0.027277855	0.044502303	-0.13315803	-0.09014465	0.107484	0.08193404
-0.14189161	-0.022070713	0.080234505	0.12281489	0.18031667	0.12057718	-0.14213282	0.1648725	0.14213042	-0.17766291	0.21242082	-0.10800977	0.12127186	0.15519217	-0.068478644	-0.18381387
-0.12792644	0.15116012	0.14675155	0.15806158	0.23811784	0.14627576	-0.19865562	0.253756	0.15660751	-0.14700891	0.20800307	-0.11536137	0.17217562	0.25663123	-0.13781402	-0.27846706
